id,issue_d,vintage,term_num,grade,sub_grade,fico_range_low,fico_band,purpose,PD_12m,LGD,EAD,EL_12m,EL_rate,monthly_hazard,lifetime_PD,lifetime_EL,event,realized_loss,int_rate,required_rate_logit
120236751,2017-10-01,2017Q4,36.0,B,B3,700.0,700-740 (prime),credit_card,0.0280198844559682,0.915423,355.02000000000044,9.106279575292978,0.025650046688335777,0.002365525390553569,0.08172631039458822,26.56051748820736,0,0.0,10.42,0.0868119306735809
120237091,2017-11-01,2017Q4,36.0,A,A5,735.0,700-740 (prime),credit_card,0.0235920279791342,0.915423,7017.58,151.55646492400604,0.021596685028742964,0.001987586777229766,0.06911946352510656,444.0271755600626,0,0.0,7.97,0.0841552167874805
120237206,2017-10-01,2017Q4,36.0,B,B1,660.0,660-700 (near-prime),other,0.0728161334076635,0.915423,11832.13,788.7009543594199,0.06665756329244354,0.0062804771066637954,0.20292791729195114,2197.9942430929323,0,0.0,9.44,0.1136896800445981
120237849,2017-10-01,2017Q4,60.0,C,C1,740.0,740-780 (super-prime),debt_consolidation,0.0568708609903474,0.915423,12433.76,647.3126636240773,0.05206089418036679,0.0048674537707479315,0.25379901956225126,2888.778480176419,0,0.0,12.62,0.1041225165942084
120239198,2017-11-01,2017Q4,60.0,B,B2,805.0,780+ (top tier),debt_consolidation,0.0181673715771703,0.915423,9355.55,155.5905596538841,0.016630829791287965,0.0015267021229721234,0.0875957433142559,750.1949672615152,0,0.0,9.93,0.0809004229463021
120239207,2017-10-01,2017Q4,36.0,B,B5,755.0,740-780 (super-prime),debt_consolidation,0.0329233927997355,0.915423,6529.65,196.7960178842847,0.030138831006912274,0.002785909228758432,0.09555401632369442,571.1637928611074,0,0.0,11.99,0.0897540356798413
120240569,2017-10-01,2017Q4,60.0,C,C3,755.0,740-780 (super-prime),credit_card,0.0329709021920823,0.915423,19510.42,588.8697826462565,0.030182322197382552,0.002789991816592008,0.15433625750366964,2756.4898855709102,0,0.0,14.08,0.0897825413152494
120241568,2017-10-01,2017Q4,60.0,E,E2,660.0,660-700 (near-prime),debt_consolidation,0.1615861139665447,0.915423,20602.77,3047.5544286525023,0.14791964520559625,0.014579623075963943,0.5857215783216025,11046.855117395231,0,0.0,23.88,0.1669516683799268
120242001,2017-11-01,2017Q4,36.0,A,A4,745.0,740-780 (super-prime),debt_consolidation,0.0206450653785141,0.915423,0.0,0.0,0.018898967683995512,0.0017369193086863577,0.06066533927552531,0.0,0,0.0,7.35,0.0823870392271085
120242089,2017-10-01,2017Q4,36.0,F,F5,690.0,660-700 (near-prime),debt_consolidation,0.1100638883555473,0.915423,13359.189999999999,1346.0053871024934,0.10075501487010018,0.009670074831079511,0.29518280700135,3609.881990724959,0,0.0,30.75,0.1360383330133284
120244290,2017-10-01,2017Q4,60.0,B,B5,710.0,700-740 (prime),debt_consolidation,0.0812037220272379,0.915423,27602.510000000002,2051.853416034411,0.0743357548293402,0.00703272542225275,0.3452188987089784,8722.981643108169,0,0.0,11.99,0.1187222332163427
120247173,2017-10-01,2017Q4,60.0,D,D3,715.0,700-740 (prime),car,0.0801637223456307,0.915423,7723.93,566.8106793509484,0.07338371520080429,0.006939111064209635,0.3415047157887957,2414.664817125352,0,0.0,19.03,0.1180982334073784
120247458,2017-10-01,2017Q4,36.0,D,D4,685.0,660-700 (near-prime),debt_consolidation,0.045201482953213,0.915423,3305.8,136.78896969463204,0.041378477129479105,0.003847158789110239,0.1295672811736267,392.09719991311215,0,0.0,20.0,0.0971208897719278
120247537,2017-10-01,2017Q4,36.0,A,A2,715.0,700-740 (prime),credit_card,0.0031625554165982,0.915423,22162.09,64.1609341403405,0.002895075967128574,0.0002639290699064656,0.009457692610615354,191.87470661367766,0,0.0,7.07,0.0718975332499589
120251252,2017-10-01,2017Q4,36.0,A,A5,735.0,700-740 (prime),other,0.0292362309989282,0.915423,0.0,0.0,0.02676351828973185,0.002469622667798932,0.08516941126675226,0.0,0,0.0,7.97,0.0875417385993569
120252891,2017-10-01,2017Q4,36.0,B,B3,670.0,660-700 (near-prime),debt_consolidation,0.0440020955832554,0.915423,0.0,0.0,0.04028053034511041,0.003742940832524577,0.12628292967433963,0.0,0,0.0,10.42,0.0964012573499532
120253965,2017-10-01,2017Q4,60.0,B,B2,720.0,700-740 (prime),debt_consolidation,0.0584880102979999,0.915423,19121.92,1023.8118787897304,0.05354126985102597,0.0050097587796970044,0.2601745370086306,4554.263005201996,0,0.0,9.93,0.1050928061788
120254435,2017-10-01,2017Q4,36.0,D,D1,680.0,660-700 (near-prime),debt_consolidation,0.0498505774442075,0.915423,8858.58,404.2556744810585,0.04563436515570876,0.004252268383162727,0.14222037479462013,1153.3144947396927,0,0.0,17.09,0.0999103464665245
120255096,2017-10-01,2017Q4,36.0,E,E1,660.0,660-700 (near-prime),other,0.0813866586064667,0.915423,6387.84,475.9146436164013,0.07450321918150757,0.0070492022898374085,0.2248276992108671,1314.6969807719017,0,0.0,22.91,0.11883199516388
120255466,2017-10-01,2017Q4,60.0,C,C5,730.0,700-740 (prime),debt_consolidation,0.0361945840860453,0.915423,15523.73,514.353253099063,0.03313335474779985,0.003067440383337172,0.16833808864389643,2392.215457114458,0,0.0,16.02,0.0917167504516272
120255742,2017-10-01,2017Q4,36.0,B,B2,685.0,660-700 (near-prime),credit_card,0.076261531110771,0.915423,0.0,0.0,0.06981155959401532,0.006588722695735516,0.2117806533740746,0.0,0,0.0,9.93,0.1157569186664626
120256594,2017-10-01,2017Q4,36.0,D,D3,710.0,700-740 (prime),home_improvement,0.0451511149979496,0.915423,0.0,0.0,0.04133236914476801,0.003842779770241722,0.1294295215470631,0.0,0,0.0,19.03,0.0970906689987698
120257842,2017-10-01,2017Q4,60.0,C,C3,710.0,700-740 (prime),credit_card,0.0585982718156097,0.915423,8619.53,462.37060198913207,0.053642205780260875,0.005019469668882337,0.26060764447266804,2056.3287913500985,0,0.0,14.08,0.1051589630893658
120258756,2017-10-01,2017Q4,36.0,C,C2,720.0,700-740 (prime),debt_consolidation,0.0381736253936786,0.915423,2889.57,100.97606606529715,0.03494501467875744,0.003238189749498077,0.11020482674100329,291.511475552881,0,0.0,13.59,0.0929041752362071
120259980,2017-10-01,2017Q4,36.0,D,D5,685.0,660-700 (near-prime),other,0.0357937119012241,0.915423,1160.69,38.03161787763449,0.03276638712975427,0.0030328927486960033,0.10358342480767857,110.05970103390119,0,0.0,21.45,0.0914762271407345
120260585,2017-10-01,2017Q4,60.0,C,C4,670.0,660-700 (near-prime),debt_consolidation,0.064109417007561,0.915423,14576.630000000001,855.4621080632277,0.058687234845312505,0.005506177449562166,0.2819984414474749,3762.9258298004816,0,0.0,15.05,0.1084656502045366
120262122,2017-11-01,2017Q4,60.0,E,E5,665.0,660-700 (near-prime),major_purchase,0.1226284869237194,0.915423,19277.91,2164.0791357869807,0.11225693738517198,0.010842851066581782,0.4801025981660342,8472.582854051923,0,0.0,26.3,0.1435770921542316
120262339,2017-10-01,2017Q4,36.0,B,B5,675.0,660-700 (near-prime),debt_consolidation,0.0745017674233533,0.915423,0.0,0.0,0.06820063143998834,0.006431152434595355,0.20726728527707206,0.0,0,0.0,11.99,0.114701060454012
120263313,2017-10-01,2017Q4,36.0,B,B3,670.0,660-700 (near-prime),debt_consolidation,0.0563340620516368,0.915423,5663.7,292.07415497942094,0.05156949608549552,0.004820266277996588,0.15966038415463202,827.7881993119818,0,0.0,10.42,0.103800437230982
120264739,2017-11-01,2017Q4,60.0,D,D2,700.0,700-740 (prime),debt_consolidation,0.0773907225388299,0.915423,24415.68,1729.7348900065952,0.07084524739866328,0.006689976145300203,0.33151897056597424,7409.672778275435,0,0.0,18.06,0.1164344335232979
120265325,2017-10-01,2017Q4,36.0,C,C3,670.0,660-700 (near-prime),debt_consolidation,0.044989334230111,0.915423,8495.21,349.86903346634284,0.0411842713089309,0.003828715889826473,0.1289869423277311,1003.094124735414,0,0.0,14.08,0.0969936005380666
120266493,2017-10-01,2017Q4,36.0,C,C2,690.0,660-700 (near-prime),credit_card,0.029884315480425,0.915423,8668.92,237.15382162651315,0.027356789730037093,0.0025251358177313943,0.08700041836078509,690.4117215226315,0,0.0,13.59,0.087930589288255
120266616,2017-10-01,2017Q4,36.0,C,C5,700.0,700-740 (prime),debt_consolidation,0.0723877960316042,0.915423,0.0,0.0,0.06626545340663921,0.006242228929518534,0.20182272059740025,0.0,0,0.0,16.02,0.1134326776189625
120266617,2017-10-01,2017Q4,36.0,B,B2,700.0,700-740 (prime),debt_consolidation,0.0357365997628408,0.915423,11291.52,369.3919750076062,0.032714105364699014,0.003027971829250853,0.10342412497530329,1069.045237700136,0,0.0,9.93,0.0914419598577045
120272325,2017-10-01,2017Q4,36.0,B,B1,675.0,660-700 (near-prime),debt_consolidation,0.0548236617304455,0.915423,2813.81,141.21623477107715,0.05018684089226961,0.004687625921468985,0.15561886339015962,400.8471753558367,0,0.0,9.44,0.1028941970382673
120273431,2017-10-01,2017Q4,36.0,B,B2,680.0,660-700 (near-prime),debt_consolidation,0.0308331151836311,0.915423,2826.18,79.76989931660988,0.028225342800745134,0.002606468760190439,0.08967661503163904,232.0068701953907,0,0.0,9.93,0.0884998691101787
120273684,2017-10-01,2017Q4,36.0,C,C3,665.0,660-700 (near-prime),debt_consolidation,0.053085317084307,0.915423,5797.06,281.71114645390134,0.04859552022126756,0.004535208227847587,0.15095139570814897,801.0631391016078,0,0.0,14.08,0.1018511902505842
120273944,2017-10-01,2017Q4,60.0,C,C5,690.0,660-700 (near-prime),credit_card,0.0631934575848599,0.915423,7920.29,458.17883275573683,0.057848744522705206,0.005425104258633517,0.2784780039387327,2019.0812731121252,0,0.0,16.02,0.1079160745509159
120274029,2017-10-01,2017Q4,36.0,C,C1,670.0,660-700 (near-prime),major_purchase,0.0717213661358288,0.915423,2871.98,188.56096166523704,0.06565538815215881,0.006182752574464101,0.20010116676038503,526.0812846651189,0,0.0,12.62,0.1130328196814972
120274360,2017-10-01,2017Q4,36.0,C,C4,685.0,660-700 (near-prime),credit_card,0.048663223338776,0.915423,2916.12,129.90566293995482,0.04454743389845234,0.004148633058671303,0.13900058193120424,371.0597347632824,0,0.0,15.05,0.0991979340032656
120274487,2017-10-01,2017Q4,60.0,D,D4,740.0,740-780 (super-prime),debt_consolidation,0.0557852278929998,0.915423,16173.81,825.9492600677568,0.05106708067349355,0.004772046257471407,0.24949437238023586,3693.9831572218745,0,0.0,20.0,0.1034711367357999
120275474,2017-10-01,2017Q4,36.0,C,C5,665.0,660-700 (near-prime),debt_consolidation,0.0468736361652176,0.915423,2376.1800000000003,101.95999387974533,0.04290920463927199,0.003992657088121132,0.13413248302991665,291.7662948229666,0,0.0,16.02,0.0981241816991306
120276085,2017-10-01,2017Q4,60.0,D,D2,680.0,660-700 (near-prime),debt_consolidation,0.1176853907552637,0.915423,20016.93,2156.462170522016,0.10773191346135576,0.010379638103145572,0.46529117563446265,8525.9760119253,0,0.0,18.06,0.1406112344531582
120282471,2017-10-01,2017Q4,36.0,D,D5,680.0,660-700 (near-prime),car,0.0375595186840884,0.915423,6061.2,208.40131388713297,0.03438284727234425,0.003185170906338297,0.10849938958911154,602.0155779020084,0,0.0,21.45,0.092535711210453
120293367,2017-10-01,2017Q4,36.0,E,E5,670.0,660-700 (near-prime),other,0.0369714190546274,0.915423,0.0,0.0,0.03384448734524417,0.0031344264425066104,0.10686413539185025,0.0,0,0.0,26.3,0.0921828514327764
120302274,2017-10-01,2017Q4,36.0,B,B4,690.0,660-700 (near-prime),car,0.0616482071469887,0.915423,3863.43,218.02953004260257,0.05643418673111784,0.005288495955861894,0.1737774112079612,614.593822774984,0,0.0,10.91,0.1069889242881932
120313294,2017-10-01,2017Q4,36.0,A,A3,780.0,780+ (top tier),major_purchase,0.0103330895317749,0.915423,1043.61,9.871661254808403,0.009459147818445975,0.0008651960468227804,0.030680053669784213,29.31002351001877,0,0.0,7.21,0.0761998537190649
120313602,2017-10-01,2017Q4,36.0,A,A3,745.0,740-780 (super-prime),other,0.0308924791370429,0.915423,7209.28,203.87617417472015,0.02827968592906922,0.002611559978772049,0.08984388370068819,592.9283694143867,0,0.0,7.21,0.0885354874822257
120324351,2017-11-01,2017Q4,36.0,A,A5,705.0,700-740 (prime),debt_consolidation,0.0398287458339338,0.915423,3508.79,127.93100970985849,0.03646014999753718,0.003381239082175247,0.11479043201202821,368.70997478956264,0,0.0,7.97,0.0938972475003603
120334180,2017-10-01,2017Q4,60.0,D,D1,665.0,660-700 (near-prime),home_improvement,0.0097680827081575,0.915423,25809.68,230.7882893442462,0.008941927576949664,0.0008176741386027864,0.047895533970327975,1131.6169899964154,0,0.0,17.09,0.0758608496248945
120362873,2017-10-01,2017Q4,36.0,A,A5,700.0,700-740 (prime),debt_consolidation,0.0385077466247421,0.915423,11147.31,392.95245300487886,0.03525087693846129,0.003267049109247133,0.11113180130311551,1134.044906716286,0,0.0,7.97,0.0931046479748452
120363583,2017-10-01,2017Q4,36.0,B,B4,705.0,700-740 (prime),other,0.0359452585049825,0.915423,3408.95,112.17189647135127,0.0329051163764066,0.003045951664443991,0.1040060341765171,324.5644789681219,0,0.0,10.91,0.0915671551029895
120364488,2017-10-01,2017Q4,36.0,B,B4,700.0,700-740 (prime),debt_consolidation,0.0298579914447013,0.915423,452.6,12.370776445493195,0.0273326921022828,0.002522880310319442,0.0869260937637838,36.01525826756788,0,0.0,10.91,0.0879147948668208
120382798,2017-10-01,2017Q4,36.0,A,A4,765.0,740-780 (super-prime),home_improvement,0.0221454861312169,0.915423,6938.55,140.66166710717846,0.02027248735069697,0.0018644579713315013,0.06497605137159901,412.7089219815,0,0.0,7.35,0.0832872916787301
120392439,2017-10-01,2017Q4,36.0,C,C3,665.0,660-700 (near-prime),debt_consolidation,0.1119737160085195,0.915423,2246.37,230.26037178319294,0.10250331502966695,0.009847355568830207,0.29971074790822816,616.3188174938903,0,0.0,14.08,0.1371842296051117
120403557,2017-10-01,2017Q4,60.0,C,C2,680.0,660-700 (near-prime),debt_consolidation,0.0665886868329994,0.915423,15003.560000000001,914.5692382639338,0.06095681546672481,0.005725987447642633,0.29145848488152193,4003.066844855618,0,0.0,13.59,0.1099532120997996
120404410,2017-10-01,2017Q4,36.0,B,B1,675.0,660-700 (near-prime),debt_consolidation,0.0453047403890666,0.915423,3714.22,154.03985111572388,0.04147300136118051,0.0038561367117704304,0.12984965152520667,441.4995167525241,0,0.0,9.44,0.0971828442334399
120423071,2017-10-01,2017Q4,36.0,B,B2,685.0,660-700 (near-prime),debt_consolidation,0.0301460837330955,0.915423,2822.74,77.89751410038939,0.027596418409201483,0.002547567811661877,0.08773928845579593,226.71841955179522,0,0.0,9.93,0.0880876502398573
120423396,2017-11-01,2017Q4,60.0,C,C5,665.0,660-700 (near-prime),debt_consolidation,0.0706470787480745,0.915423,8217.07,531.4140286744719,0.0646719607687986,0.006086958828846689,0.3067285079026789,2307.2409359646,0,0.0,16.02,0.1123882472488447
120473883,2017-10-01,2017Q4,36.0,B,B3,670.0,660-700 (near-prime),home_improvement,0.0676900189782776,0.915423,0.0,0.0,0.06196500024315182,0.005823802360440999,0.18963439244247504,0.0,0,0.0,10.42,0.1106140113869665
120484313,2017-10-01,2017Q4,60.0,D,D4,715.0,700-740 (prime),debt_consolidation,0.0699432260272263,0.915423,0.0,0.0,0.06402763779952159,0.006024251606798536,0.3040992553494618,0.0,0,0.0,20.0,0.1119659356163358
120524560,2017-10-01,2017Q4,60.0,C,C5,680.0,660-700 (near-prime),debt_consolidation,0.1004483906900551,0.915423,11880.33,1092.4292181630278,0.0919527671506623,0.008782775080537486,0.4109794807035678,4469.618574292358,0,0.0,16.02,0.1302690344140331
120549166,2017-10-01,2017Q4,36.0,C,C2,670.0,660-700 (near-prime),debt_consolidation,0.076918679332733,0.915423,20232.739999999998,1424.6505152712975,0.07041312819080844,0.006647634699372684,0.21346167638369185,3953.6337582604233,0,0.0,13.59,0.1161512075996398
120550539,2017-10-01,2017Q4,36.0,D,D3,695.0,660-700 (near-prime),car,0.0391262623586735,0.915423,1433.8899999999999,51.357753511061745,0.035817080467163975,0.003320497005180001,0.11284609085993202,148.12357147593772,0,0.0,19.03,0.0934757574152041
120551272,2017-10-01,2017Q4,60.0,E,E2,720.0,700-740 (prime),credit_card,0.0340348541665452,0.915423,14031.53,437.17039405009706,0.031156288305701305,0.0028814677745118145,0.15897814438183888,2042.0401299406117,0,0.0,23.88,0.0904209124999271
120551308,2017-10-01,2017Q4,60.0,A,A5,725.0,700-740 (prime),credit_card,0.0210929896793459,0.915423,24183.36,466.9566890765976,0.01930900789123586,0.0017749749748631194,0.1011086664018006,2238.3440573228,0,0.0,7.97,0.0826557938076075
120552297,2017-10-01,2017Q4,36.0,E,E5,705.0,700-740 (prime),small_business,0.2282255915505652,0.915423,18798.66,3927.4716102864395,0.20892295569399305,0.021357216888539865,0.5403035810106724,9297.936138267663,0,0.0,26.3,0.2069353549303391
120552566,2017-10-01,2017Q4,60.0,B,B3,745.0,740-780 (super-prime),home_improvement,0.0258241136218413,0.915423,9757.08,230.65724986141,0.023639987564046828,0.0021779090856723915,0.12262172457352094,1095.239518287674,0,0.0,10.42,0.0854944681731048
120553012,2017-10-01,2017Q4,36.0,B,B5,675.0,660-700 (near-prime),credit_card,0.0373891864266556,0.915423,0.0,0.0,0.034226921206248345,0.003170470780950674,0.10802597375536216,0.0,0,0.0,11.99,0.0924335118559934
120553656,2017-10-01,2017Q4,60.0,B,B3,720.0,700-740 (prime),debt_consolidation,0.0386437365204579,0.915423,12657.68,447.77005279696897,0.03537536521676713,0.003278797721634641,0.1788513165059612,2072.3737051743237,0,0.0,10.42,0.0931862419122747
120554084,2017-11-01,2017Q4,36.0,B,B5,715.0,700-740 (prime),debt_consolidation,0.1085091294049988,0.915423,20976.61,2083.643438416329,0.09933175276731221,0.009526010857727862,0.291482306295348,5597.180608277752,0,0.0,11.99,0.1351054776429993
120554919,2017-10-01,2017Q4,60.0,B,B3,750.0,740-780 (super-prime),credit_card,0.0217137744564286,0.915423,7671.24,152.48345104873016,0.01987728855422724,0.0018277432733667665,0.10395526343417061,730.0185122089267,0,0.0,10.42,0.0830282646738571
120555292,2017-10-01,2017Q4,60.0,D,D4,720.0,700-740 (prime),debt_consolidation,0.0553870053686286,0.915423,19408.5,984.0602207202147,0.0507025386155661,0.004737074906098093,0.24791040834951283,4404.621075568012,0,0.0,20.0,0.1032322032211771
120556152,2017-10-01,2017Q4,36.0,A,A3,745.0,740-780 (super-prime),debt_consolidation,0.0121376256289611,0.915423,6742.48,74.9161110627187,0.011111061666140455,0.0010171397067330057,0.0359726991579048,222.03145884719726,0,0.0,7.21,0.0772825753773766
120556261,2017-10-01,2017Q4,36.0,A,A3,760.0,740-780 (super-prime),debt_consolidation,0.0159665243544754,0.915423,8318.54,121.58480901241124,0.014616123624146934,0.0013403810976949648,0.04713885370799653,358.96156219774,0,0.0,7.21,0.0795799146126852
120556823,2017-10-01,2017Q4,36.0,D,D5,675.0,660-700 (near-prime),debt_consolidation,0.1141566104189308,0.915423,0.0,0.0,0.1045015867795289,0.01005041240014748,0.30486229446880175,0.0,0,0.0,21.45,0.1384939662513585
120558174,2017-10-01,2017Q4,36.0,C,C1,745.0,740-780 (super-prime),debt_consolidation,0.0638201822542312,0.915423,22976.36,1342.3355350752256,0.05842246269971508,0.005480568914661199,0.17950144037573856,3775.469663400499,0,0.0,12.62,0.1082921093525387
120560206,2017-10-01,2017Q4,36.0,C,C5,695.0,660-700 (near-prime),debt_consolidation,0.1102769339044147,0.915423,14081.44,1421.5219547113793,0.10095004166558103,0.009689833602997577,0.295688873289625,3811.569747753443,0,0.0,16.02,0.1361661603426488
120560294,2017-10-01,2017Q4,36.0,D,D4,670.0,660-700 (near-prime),other,0.0804066202324559,0.915423,2368.5,174.33597564167187,0.07360606951305547,0.006960966546922687,0.22234403382304557,482.08174840060184,0,0.0,20.0,0.1182439721394735
120560511,2017-10-01,2017Q4,36.0,A,A5,680.0,660-700 (near-prime),debt_consolidation,0.0627126073147748,0.915423,3121.23,179.1853294854937,0.05740856312591308,0.00538257243081508,0.1765858491976039,504.5491636494875,0,0.0,7.97,0.1076275643888648
120560838,2017-10-01,2017Q4,36.0,C,C5,675.0,660-700 (near-prime),debt_consolidation,0.0548546429551599,0.915423,4169.389999999999,209.36676030770641,0.05021520181794134,0.004690344678659586,0.15570189267224288,594.2760555239254,0,0.0,16.02,0.1029127857730959
120561069,2017-10-01,2017Q4,36.0,B,B5,705.0,700-740 (prime),other,0.0951724565590738,0.915423,11442.1,996.8707156327166,0.08712305570067702,0.008299609244844186,0.25920603295748146,2715.017694328985,0,0.0,11.99,0.1271034739354443
120561624,2017-10-01,2017Q4,36.0,B,B1,670.0,660-700 (near-prime),home_improvement,0.0445480330509873,0.915423,3376.68,137.70200334528474,0.040780294059633945,0.003790363919915496,0.12777892419229253,394.97622322505646,0,0.0,9.44,0.0967288198305924
120561976,2017-10-01,2017Q4,60.0,D,D1,735.0,700-740 (prime),debt_consolidation,0.0477547907193397,0.915423,0.0,0.0,0.0437158337846701,0.004069422748902762,0.21703205530460656,0.0,0,0.0,17.09,0.0986528744316038
120562291,2017-10-01,2017Q4,36.0,B,B5,670.0,660-700 (near-prime),other,0.0437094134355439,0.915423,5721.05,228.91409881981593,0.0400126023754059,0.0037175270958368367,0.12548020923284298,657.1625368209604,0,0.0,11.99,0.0962256480613263
120562664,2017-10-01,2017Q4,60.0,C,C5,750.0,740-780 (super-prime),credit_card,0.0273904404559784,0.915423,19959.13,500.45201566364005,0.025073839173533116,0.0023117032395306714,0.1296525341484166,2368.887501270972,0,0.0,16.02,0.0864342642735871
120563357,2017-10-01,2017Q4,36.0,D,D1,660.0,660-700 (near-prime),credit_card,0.0628292246184261,0.915423,5905.719999999999,339.66935961334013,0.05751531728787348,0.00539288554452344,0.17689315854141108,956.325440058364,0,0.0,17.09,0.1076975347710556
120563489,2017-10-01,2017Q4,60.0,B,B3,740.0,740-780 (super-prime),debt_consolidation,0.0374759444123151,0.915423,19178.37,657.939709899873,0.03430634146175473,0.0031779579271467018,0.1738517990929649,3052.1979913922646,0,0.0,10.42,0.0924855666473891
120565154,2017-10-01,2017Q4,60.0,C,C2,730.0,700-740 (prime),small_business,0.1293842266787632,0.915423,14065.7,1665.9597503542375,0.11844129693895344,0.011479809336246816,0.49981270532142796,6435.621027040032,0,0.0,13.59,0.1476305360072579
120566927,2017-10-01,2017Q4,36.0,B,B4,665.0,660-700 (near-prime),debt_consolidation,0.0707443328366271,0.915423,1669.53,108.12041463014995,0.06476098939830369,0.006095626754422323,0.19757277507605298,301.9556408876394,0,0.0,10.91,0.1124465997019763
120568427,2017-10-01,2017Q4,36.0,A,A5,735.0,700-740 (prime),debt_consolidation,0.0274230509252039,0.915423,0.0,0.0,0.02510369154710293,0.0023144908932170027,0.08003370439429935,0.0,0,0.0,7.97,0.0864538305551223
120579816,2017-10-01,2017Q4,60.0,C,C2,675.0,660-700 (near-prime),debt_consolidation,0.14173383849479,0.915423,22273.43,2889.8977064286205,0.12974641563641615,0.012655982196432158,0.5342960188453193,10894.087508056797,0,0.0,13.59,0.155040303096874
120580980,2017-10-01,2017Q4,36.0,A,A5,705.0,700-740 (prime),debt_consolidation,0.0350206995453731,0.915423,1672.08,53.60480112066026,0.032058753839924084,0.0029663107954829293,0.10142570156200503,155.24831403526426,0,0.0,7.97,0.0910124197272238
120581142,2017-10-01,2017Q4,36.0,C,C2,715.0,700-740 (prime),credit_card,0.0605956412445388,0.915423,5152.36,285.8047257483673,0.05547064369499944,0.005195561592889364,0.170993925518802,806.5080422256023,0,0.0,13.59,0.1063573847467233
120581974,2017-10-01,2017Q4,36.0,A,A3,710.0,700-740 (prime),debt_consolidation,0.0397302980920349,0.915423,9376.67,341.02975673198745,0.03637002867030486,0.003372724085878631,0.11451811865657702,982.9799428232046,0,0.0,7.21,0.093838178855221
120582298,2017-10-01,2017Q4,60.0,C,C1,720.0,700-740 (prime),debt_consolidation,0.1254963129769042,0.915423,12433.76,1428.4178437507508,0.11488221131425656,0.011112690135073655,0.48854406296861763,5560.681747927465,0,0.0,12.62,0.1452977877861425
120582501,2017-10-01,2017Q4,36.0,B,B3,660.0,660-700 (near-prime),debt_consolidation,0.067333832903336,0.915423,4530.96,279.28356849169876,0.06163893931787055,0.005792156079222455,0.1887052447148836,782.7012345002103,0,0.0,10.42,0.1104002997420016
120583232,2017-10-01,2017Q4,36.0,E,E5,685.0,660-700 (near-prime),medical,0.100763585021719,0.915423,2493.8,230.03136214793642,0.09224130329133708,0.00881172248731632,0.27285393778036404,622.8933097360202,0,0.0,26.3,0.1304581510130314
120584100,2017-10-01,2017Q4,36.0,C,C3,670.0,660-700 (near-prime),home_improvement,0.0326572590839101,0.915423,2898.44,86.64946111738519,0.029895206082370236,0.0027630431650921272,0.09480711639393669,251.5515930017308,0,0.0,14.08,0.0895943554503461
120584467,2017-10-01,2017Q4,36.0,A,A2,755.0,740-780 (super-prime),debt_consolidation,0.0303460839810787,0.915423,0.0,0.0,0.027779503236211006,0.0025647103926224046,0.08830354275214802,0.0,0,0.0,7.07,0.0882076503886472
120584873,2017-10-01,2017Q4,36.0,D,D3,665.0,660-700 (near-prime),credit_card,0.0898942438867631,0.915423,3944.42,324.59128554313946,0.08229125842155234,0.007818812043829726,0.24616623955341244,888.8602061619689,0,0.0,19.03,0.1239365463320578
120587047,2017-10-01,2017Q4,36.0,A,A4,715.0,700-740 (prime),other,0.022155255683901,0.915423,3237.12,65.6534247013159,0.020281430623923704,0.001865288989841729,0.06500407601432678,192.62879520665382,0,0.0,7.35,0.0832931534103406
120588862,2017-10-01,2017Q4,60.0,B,B2,730.0,700-740 (prime),other,0.0468867665852065,0.915423,7648.719999999999,328.29242846973506,0.042921224527729486,0.003993800524937474,0.21345695067059756,1494.585910121281,0,0.0,9.93,0.0981320599511239
120588886,2017-10-01,2017Q4,60.0,D,D1,680.0,660-700 (near-prime),debt_consolidation,0.0431992574763983,0.915423,19442.010000000002,768.8458316090142,0.03954559387681696,0.003673247039813754,0.1981234404105816,3526.1342486484946,0,0.0,17.09,0.0959195544858389
120589290,2017-10-01,2017Q4,36.0,B,B2,695.0,660-700 (near-prime),home_improvement,0.0152102934499943,0.915423,3048.64,42.448813566319316,0.013923852460874133,0.001276447687727389,0.04494034021690663,125.41928462761818,0,0.0,9.93,0.0791261760699966
120590257,2017-10-01,2017Q4,60.0,B,B2,710.0,700-740 (prime),debt_consolidation,0.0382904591614717,0.915423,26770.66,938.3642908071561,0.03505196699697191,0.0032482800947180035,0.17734143648828982,4346.013992135694,0,0.0,9.93,0.092974275496883
120590652,2017-10-01,2017Q4,36.0,D,D3,680.0,660-700 (near-prime),other,0.081624876189318,0.915423,2554.42,190.86955513896632,0.07472128903585405,0.007070662757026613,0.22543060289549066,527.1412453915881,0,0.0,19.03,0.1189749257135908
120590829,2017-10-01,2017Q4,36.0,D,D5,660.0,660-700 (near-prime),debt_consolidation,0.1430517686380505,0.915423,0.0,0.0,0.1309528792019501,0.012782416087827486,0.3706912643832222,0.0,0,0.0,21.45,0.1558310611828303
120590869,2017-10-01,2017Q4,36.0,D,D4,660.0,660-700 (near-prime),debt_consolidation,0.1098321260590374,0.915423,5769.6900000000005,580.1011012185411,0.10054285433334219,0.009648585109958363,0.29463200590432714,1556.1599070517516,0,0.0,20.0,0.1358992756354224
120593587,2017-10-01,2017Q4,36.0,B,B3,675.0,660-700 (near-prime),debt_consolidation,0.0406678221237978,0.915423,5663.7,210.84969464431728,0.03722825973203335,0.0034538454266185292,0.11710911046491534,607.1734086577907,0,0.0,10.42,0.0944006932742787
